playerID,blocks,oPointsScored,drops,yds_per_att,o_pct,ovd,throwaways,hockeyAssists,yardsReceived,yardsThrown,pulls,yds_per_catch,huck_pct,assists,goals,hucksAttempted,catches,d_pct,turnovers,cluster
kconniff,0.0,0.0,0.25,16.0,0.0,0.0,0.0,0.0,0.75,8.0,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.14285714285714285,0.25,4
kdeangeli,0.5,0.16666666666666666,0.0,5.0625,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.3333333333333333,14.0,14.5,3.1666666666666665,15.104166666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.6666666666666667,0.18333333333333332,0.6666666666666666,4
kdelorenz,0.625,11.75,0.25,8.464257119514473,0.6573426573426573,0.9894736842105263,2.0,1.75,183.375,152.625,0.0,10.060270774976658,0.7692307692307693,1.5,1.125,1.625,18.0,0.16666666666666666,2.25,2
kekwurtze,0.2857142857142857,8.476190476190476,0.09523809523809523,3.9604710090391206,0.7235772357723578,0.9035532994923858,0.2857142857142857,1.0476190476190477,156.04761904761904,36.714285714285715,0.0,13.918595075711442,1.0,0.6666666666666666,1.7619047619047619,0.047619047619047616,11.285714285714286,0.30158730158730157,0.38095238095238093,2
kelsalaam,1.1666666666666667,1.6666666666666667,0.5833333333333334,7.64049935630818,0.625,0.25316455696202533,1.5833333333333333,0.25,91.25,91.33333333333333,10.25,9.039847665950608,0.6428571428571428,2.0833333333333335,0.75,1.1666666666666667,10.083333333333334,0.2681818181818182,2.1666666666666665,0
kfarrell,0.375,0.0,0.0,6.571428571428571,0.6020587118759417,0.0,0.25,0.25,42.375,17.375,0.0,14.24375,0.0,0.25,1.0,0.0,3.125,0.31932773109243695,0.25,4
kfurdella,0.18181818181818182,10.181818181818182,0.18181818181818182,5.715300586879534,0.6787878787878788,0.9333333333333333,0.8181818181818182,0.8181818181818182,56.0,157.45454545454547,0.36363636363636365,2.730048723654862,0.7499999999999999,1.0909090909090908,1.3636363636363635,0.36363636363636365,17.363636363636363,0.16326530612244897,1.0,2
kgibson,0.8333333333333334,3.6666666666666665,0.3333333333333333,6.785596348096348,0.7333333333333333,0.4489795918367347,1.0,0.8333333333333334,73.5,164.0,6.5,4.634825700615175,0.5454545454545455,2.3333333333333335,1.1666666666666667,1.8333333333333333,18.666666666666668,0.29347826086956524,1.3333333333333333,0
kgoldberg,0.26666666666666666,1.3333333333333333,0.06666666666666667,5.52460529666412,0.5128205128205128,0.4,0.5333333333333333,0.8,46.6,57.06666666666667,0.8666666666666667,6.173326768124904,0.75,0.4666666666666667,0.2,0.5333333333333333,7.266666666666667,0.21897810218978103,0.6,0
kharrison,0.7142857142857143,0.14285714285714285,0.2857142857142857,4.503344671201814,0.5,0.022727272727272728,0.14285714285714285,0.42857142857142855,3.0,56.0,2.857142857142857,0.8911782661782662,1.0,0.42857142857142855,0.0,0.14285714285714285,8.857142857142858,0.3739130434782609,0.42857142857142855,0
khealey,0.36363636363636365,12.272727272727273,0.18181818181818182,2.8244949494949494,0.8181818181818182,0.9854014598540146,0.36363636363636365,0.6363636363636364,118.63636363636364,19.545454545454547,0.0,15.05654068154068,0.0,0.09090909090909091,2.0,0.0,7.909090909090909,0.2,0.5454545454545454,1
khenke,0.9130434782608695,14.521739130434783,0.17391304347826086,6.172401547371037,0.7016806722689075,0.9408450704225352,1.173913043478261,1.6956521739130435,209.43478260869566,152.2173913043478,0.2608695652173913,8.824545725388086,0.6666666666666666,2.4782608695652173,2.391304347826087,1.0434782608695652,25.956521739130434,0.28,1.3478260869565217,2
kherrera,0.0,14.0,0.25,7.69680735930736,0.7567567567567568,1.0,0.25,2.0,66.25,179.75,0.0,3.8324561403508772,0.8,1.0,1.0,1.25,15.75,0.251241912246431,0.5,2
khuang,0.08333333333333333,1.0,0.08333333333333333,13.143518518518517,0.5714285714285714,0.3333333333333333,0.5833333333333334,0.08333333333333333,39.5,15.75,0.0,10.736111111111112,0.6666666666666666,0.4166666666666667,0.9166666666666666,0.25,3.0,0.1702127659574468,0.6666666666666666,0
